,44,28,105,13,71,7,46,48,19,41,14,67,103,17,61,102,108,75,73,60,68,79,121,23,42,115,52,122,1,72,24,81,90,112,43,84,47,77,101,83,113,120,70,110,69,66,114,76,63,45,106,10,78,6,5,94,109,40,34,32,50,25,100,18,20,111,107,30,49,88,26,9,104,33,22,62,123
2014-01-05 12:00:00,2,5,4,3,4,2,3,4,6,2,6,5,2,1,3,0,2,7,5,0,1,2,4,0,1,3,6,2,2,0,2,4,4,0,2,1,4,5,1,3,2,2,6,5,0,0,4,1,1,3,1,3,2,0,6,0,3,4,2,1,1,0,1,5,3,1,1,1,3,5,0,0,3,1,0,5,0
2014-01-05 16:00:00,4,1,4,5,3,1,4,3,3,3,3,4,8,1,1,8,1,9,3,3,2,4,5,2,4,2,7,2,3,1,0,4,1,2,6,2,3,5,3,5,5,1,2,4,3,4,3,3,1,2,1,2,0,2,1,2,4,4,2,5,2,3,0,4,4,0,4,2,3,0,2,2,5,5,0,4,0
2014-01-05 20:00:00,5,1,7,3,3,0,7,5,2,5,3,7,1,1,1,5,2,11,4,3,1,4,1,2,2,2,3,2,0,0,4,2,0,2,5,0,4,7,2,3,0,5,6,1,2,3,4,2,0,2,1,2,1,1,0,0,2,5,2,1,1,1,1,0,1,0,1,0,3,3,3,2,3,2,0,2,0
2014-01-06 00:00:00,3,0,0,1,1,0,2,1,1,3,5,3,0,0,1,1,1,3,4,3,1,0,0,0,3,1,1,1,1,0,0,0,1,0,4,0,2,3,1,3,1,2,0,1,2,2,1,0,2,3,2,1,0,1,0,2,0,3,0,1,1,2,0,2,0,0,2,1,0,1,0,1,2,0,0,3,0
2014-01-06 04:00:00,1,0,2,1,2,0,0,1,0,3,2,2,1,1,0,1,0,1,5,0,0,1,1,0,1,4,3,1,0,0,1,5,0,0,2,2,2,2,0,1,3,0,0,1,0,0,2,0,1,1,5,0,2,1,0,0,1,0,2,0,0,0,0,1,0,2,0,2,1,0,1,1,0,2,0,1,1
2014-01-06 08:00:00,3,2,6,0,3,1,1,2,1,3,3,2,0,1,1,1,4,6,5,1,0,2,6,0,3,5,8,2,1,1,3,2,0,6,3,1,3,1,2,4,3,2,2,2,2,3,3,0,3,4,3,1,3,1,2,3,3,1,4,2,2,2,3,6,1,1,3,1,3,3,0,2,3,0,0,1,1
2014-01-06 12:00:00,8,4,8,6,8,3,6,2,8,2,7,4,0,2,2,3,3,8,7,6,1,4,3,1,8,5,8,9,5,4,4,2,3,5,5,6,1,2,2,2,5,4,8,3,2,4,2,0,1,5,1,5,1,1,2,1,4,12,4,2,2,2,4,3,4,4,4,0,3,7,3,0,8,3,0,5,1
2014-01-06 16:00:00,5,2,7,3,9,1,4,2,4,2,6,6,9,1,3,8,1,15,5,4,2,2,3,3,6,8,5,1,8,1,1,7,1,4,8,4,3,3,5,3,3,4,3,2,0,3,4,0,2,3,2,0,3,4,0,1,6,9,4,3,2,8,1,7,5,1,0,4,2,4,1,1,7,3,0,5,7
2014-01-06 20:00:00,4,2,7,4,3,2,4,1,1,3,4,1,2,0,0,6,1,6,1,3,1,6,2,2,2,2,1,2,2,3,0,3,3,0,2,0,3,3,2,2,3,1,0,2,1,2,2,1,3,1,6,1,1,1,2,1,1,6,1,1,1,4,5,1,6,0,1,2,3,1,0,1,1,3,0,2,0
2014-01-07 00:00:00,2,1,0,2,0,2,2,1,0,1,1,1,1,0,1,4,1,8,1,2,0,1,1,0,2,3,1,1,1,1,0,0,0,0,1,0,7,2,4,2,4,0,1,0,1,0,2,0,2,1,1,1,0,0,1,0,1,3,0,0,0,0,0,2,0,0,1,2,0,0,0,2,2,2,0,1,0
2014-01-07 04:00:00,1,1,1,0,1,0,1,1,1,1,0,1,1,2,0,2,2,2,1,1,0,6,0,0,0,2,3,0,1,0,1,1,2,0,1,0,1,0,0,0,1,0,0,2,0,1,2,0,0,1,1,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1
