10030,10029,10016,11213,10022,11208,10455,10465,11209,10019,11237,10033,10002,10012,10306,11221,11206,11417,10013,11228,11365,10314,10003,10023,11419,11101,10011,11219,10454,11432,11238,10473,11217,11207,11212,10456,11214,10453,11235,10009,10027,10460,11694,10036,11226,11232,10032,10451,10458,11223,10001,11373,10028,11233,11372,10302,11385,11211,11423,10463,10025,10014,11210,11216,10031,11433,11224,10474,11368,11377,11230,10462,10459,10038,10466,10035,10312,10304,10018,11356,10452,11375,10467,11249,10006,11422,10034,11215,11234,11358,11103,11231,11236,11201,10310,10457,11435,11693,11204,11225,11418,11203,11222,10007,11691,10305,10309,11105,10065,10461,11355,11378,11412,11379,10301,10475,11361,10303,11220,11218,11205,11354,11229,11357,11414,11369,11436,11429,10024,10021,10469,11102,10471,11421,11413,11004,10308,10307,10464,11364,11366,11363,10005,11359,11695
0,0.916767208,0.392079488,0.031771305,0.519185669,0.022684392,0.907822092,0.265786919,0.000836903,0.582421234,0.127398229,0.843479118,0.159676073,0.199988589,0,0.061219328,0.103281863,0.02187865,0.159107175,0.001260333,0.048400785,0,0.274409927,0.63634345,0.015998091,0.41288287,0.302121279,0.003662122,0.943308825,0.025590736,0.035560944,0.611939776,0.052344119,0.035389826,0.023665616,0.881515957,0.000481731,0.722455622,0.000165977,0.201731342,0.981649683,0.661429913,0,0.476797939,0.010652411,0.008743307,0.927825553,0.95656782,0.543009346,0.00045969,0.377401882,0.244638706,0.77663311,0.04825146,0.408973219,0.000171383,0.119480853,0.2692223,0.009757829,0.492130235,0.912692383,0.232323677,0.005352597,0.061248076,0.989455575,0.007996818,0,0.762434584,0.214048625,0.371886375,0.002906436,0.488906381,0.800610925,0.110341885,0.199205928,0.967209547,0,0.000259016,0.422546315,0.376426131,0.92079069,0.076760213,0.342074232,0.112989183,0.100462938,0.000565135,0.675523544,0.027709534,0.001659327,0.069164662,0.616399697,0.029719745,0.008322382,0.077549292,0.000240851,0.735415577,0.016199681,0,0.00105894,0.019281952,0.03280922,0.011491672,0.300961079,0.130646647,0,0.000156909,0,0.672254223,0.642150324,0.380922474,0.133253905,0.218981385,0.003502603,0.114987213,0.000818843,0.207856485,0.041544843,0,0.004232624,0.008356712,0.097050429,0.173849146,0.000787006,0.204556634,0.007041826,0.37954949,0.005186595,0.004045574,0.745344163,0.699841392,0.276884927,0.664650491,0.364238877,0.035984587,0.001086863,0.00395015,0,0,0.090590787,0.018930555,0.042283083,0.017108177,0.086014102,0.073303824,0
0.916767208,0,0.624510598,0.086147787,0.755698288,0.058046516,0.813779055,0.211826923,0.003541103,0.792195913,0.266945299,0.607987039,0.318012224,0.373537666,0,0.149674596,0.229821619,0.051630982,0.310195036,0.005185297,0.073612672,0,0.477123184,0.818115021,0.036996858,0.657244119,0.500986531,0.013433591,0.903779541,0.049114707,0.095702677,0.516488947,0.131308006,0.090119084,0.065709532,0.710456422,0.002236648,0.48993983,0.000865294,0.383196455,0.941375657,0.488888654,0.000242251,0.690629269,0.034233594,0.02828463,0.723851881,0.865226951,0.339773319,0.002159312,0.591111406,0.39459765,0.954071845,0.121003024,0.573449481,0.000666659,0.241865115,0.391448908,0.017405831,0.283397996,0.956641876,0.40697461,0.018853672,0.150267556,0.878978723,0.016838123,0.000472777,0.671505645,0.327637153,0.580059647,0.011065577,0.36323625,0.657531084,0.231768767,0.099198555,0.97940924,0,0.001134782,0.63195929,0.416688791,0.724081861,0.138692017,0.194168007,0.24724944,0.212063861,0.001448146,0.430318026,0.07708066,0.006615977,0.086970466,0.797998907,0.080089612,0.026507226,0.17905626,0.000953604,0.532617148,0.034571233,0.000219096,0.004536486,0.056989626,0.070321855,0.036083543,0.52640172,0.263819574,0.000119785,0.00074787,0,0.837934508,0.863376833,0.269577665,0.170931858,0.385017433,0.007291241,0.220979927,0.003075646,0.121473223,0.051508539,0.000253691,0.014860195,0.027801832,0.21854478,0.229118754,0.003473626,0.215941418,0.019728529,0.502154163,0.012708442,0.00698279,0.893631169,0.908111181,0.164338302,0.874408155,0.187799609,0.081782924,0.002823214,0.005496097,0,0,0.061768454,0.026418372,0.074105535,0.020463824,0.189523435,0.073365919,0.000169285
0.392079488,0.624510598,0,0.345303398,0.975346113,0.152598053,0.285481072,0.038739257,0.056563163,0.927117235,0.59560677,0.149442799,0.860802938,0.90927838,0.001396637,0.502149788,0.649187261,0.100866838,0.852202526,0.072142447,0.045621288,0.002616654,0.969019463,0.865945943,0.063548633,0.893941691,0.960014748,0.134866026,0.380770339,0.052166543,0.430520415,0.132373623,0.550745004,0.26927828,0.251528124,0.200446566,0.037141745,0.096181125,0.01545325,0.913802897,0.468934555,0.101274529,0.002262944,0.957848862,0.211744492,0.22959495,0.217461535,0.324737429,0.051194619,0.031356887,0.97852856,0.411957615,0.802285234,0.392390817,0.460353065,0.014617934,0.441973306,0.305093182,0.013090813,0.038166893,0.603155693,0.909816955,0.141822537,0.529900631,0.366251885,0.019509586,0.01089837,0.205035064,0.278844146,0.644333117,0.110101923,0.067822979,0.179495422,0.759422895,0.007864911,0.502874779,0,0.024986591,0.959360527,0.170964569,0.209031089,0.151694954,0.021432366,0.722346872,0.72609399,0.002098917,0.07915834,0.408285572,0.056500683,0.035095077,0.603544794,0.43818741,0.129594568,0.668521846,0.020141038,0.113213419,0.046470476,0.001654157,0.058806205,0.30023611,0.109251478,0.192657112,0.912000591,0.799137506,0.000551387,0.018546215,0,0.589577015,0.912161518,0.042895137,0.081042834,0.522267581,0.007325218,0.32721523,0.050164742,0.012049917,0.018616138,0.006504291,0.15280665,0.204080094,0.693416864,0.122673546,0.041295589,0.069061655,0.054658684,0.330261936,0.021603818,0.004319351,0.790638762,0.868114373,0.017984225,0.752098773,0.020426443,0.157637539,0.00460336,0.001971603,0,0,0.006823468,0.011482966,0.066133361,0.006039719,0.694145514,0.017445153,0.002560486
0.031771305,0.086147787,0.345303398,0,0.265999371,0.681443844,0.029389395,0.00629495,0.272444198,0.185424757,0.82391722,0.006171146,0.544270749,0.440645703,0.00854812,0.960323373,0.869175598,0.450925196,0.444785117,0.373898671,0.078879853,0.005597926,0.397264567,0.13919333,0.317994013,0.430388399,0.31013769,0.576000425,0.044414989,0.172085723,0.928285983,0.016528622,0.806630164,0.889796754,0.958411843,0.014479667,0.333140215,0.003984394,0.286377897,0.524822781,0.038972853,0.007198454,0.119107612,0.217028798,0.904468059,0.588119816,0.010791045,0.031125897,0.00199342,0.405138935,0.277820015,0.37839612,0.147046948,0.975294433,0.252341948,0.019382546,0.711405985,0.233884851,0.050651711,0.001000224,0.060351928,0.323697341,0.808874151,0.938692082,0.024684083,0.108351707,0.19573986,0.024606543,0.262857651,0.40407467,0.634535532,0.006211035,0.016005987,0.483907201,0.000205199,0.059243254,0.000225273,0.080706825,0.229760044,0.062757623,0.01195816,0.298446598,0.00075958,0.794927837,0.43859102,0.032395069,0.002336728,0.806741476,0.632847113,0.034942552,0.204675241,0.637064712,0.840791858,0.665232446,0.032981853,0.006541441,0.210204527,0.090586906,0.478791319,0.948657898,0.37871607,0.935618351,0.542936686,0.444672786,0.033041588,0.088602213,0,0.174277042,0.20645122,0.003784565,0.067246115,0.53605842,0.050091722,0.548974745,0.094059866,0.000663706,0.020918643,0.007247496,0.44587484,0.795159458,0.799153455,0.097153261,0.503704311,0.029622583,0.434516405,0.176117261,0.170992309,0.019511297,0.10856129,0.184678986,0.000909137,0.220833524,0.000360841,0.545171065,0.061745537,0.005379184,0.001094822,0,0.000965367,0.021557972,0.157303853,0.007862752,0.504589552,0.009222257,0.136029455
0.519185669,0.755698288,0.975346113,0.265999371,0,0.127203484,0.392009063,0.060357095,0.032309795,0.976484545,0.526543584,0.22528548,0.743014772,0.806913597,0.000619519,0.404956172,0.546730083,0.089450715,0.736270016,0.042348281,0.052439573,0.001270455,0.89617589,0.93564349,0.057753137,0.895834803,0.903179299,0.085087965,0.501944136,0.052868895,0.325765205,0.193286628,0.42630918,0.219933645,0.194509492,0.290186128,0.020772349,0.151944554,0.008383959,0.81152138,0.601193537,0.156427453,0.001375031,0.971199002,0.14779334,0.153050036,0.313176405,0.440334576,0.085576301,0.017897191,0.951701379,0.43038487,0.906982226,0.316947719,0.513564316,0.008030189,0.406050737,0.340064909,0.014209983,0.065854816,0.733324904,0.827198095,0.094455759,0.423595344,0.489514211,0.019205957,0.005609876,0.288886941,0.303835581,0.669836053,0.069158367,0.106485824,0.260496941,0.629795887,0.015157702,0.635981297,0,0.013460644,0.953461516,0.22124079,0.302645163,0.15446336,0.038304169,0.606570328,0.597326415,0.001930189,0.127663421,0.299136798,0.036132577,0.044630372,0.6886263,0.320940081,0.094174042,0.534500873,0.011101819,0.174687214,0.044542695,0.001049887,0.034702781,0.218065526,0.102172305,0.138288427,0.865085889,0.675596148,0.000387282,0.009666768,0,0.684872639,0.978915061,0.069687017,0.100035074,0.515426208,0.00739664,0.313829876,0.029100053,0.021818452,0.024163358,0.003471013,0.096694974,0.137710561,0.571784936,0.147774411,0.024604006,0.093831296,0.044525254,0.384301398,0.01948796,0.004867911,0.889758834,0.952519933,0.03196066,0.837932817,0.03715685,0.140944976,0.004142737,0.002515887,0,0,0.011844348,0.014188427,0.069980525,0.008152626,0.560893428,0.025103482,0.001406754
0.022684392,0.058046516,0.152598053,0.681443844,0.127203484,0,0.030835656,0.018671024,0.056273029,0.079974679,0.650621829,0.005150327,0.202665565,0.153940838,0.000552753,0.600632043,0.51590826,0.922176364,0.14284622,0.09472595,0.302889031,0.000253929,0.151470493,0.057818034,0.810971738,0.286504033,0.107176708,0.183923685,0.04138489,0.563956906,0.454436567,0.028091294,0.327603193,0.920986052,0.829669253,0.015197635,0.100871653,0.004282313,0.131429205,0.2107473,0.023883756,0.010546369,0.230203994,0.084363321,0.495764878,0.167715396,0.008165267,0.028841639,0.002758458,0.182925826,0.103461172,0.526624707,0.086377475,0.758151895,0.330570355,0.001162191,0.778661188,0.398442591,0.272113039,0.001196074,0.03229251,0.100630216,0.43446746,0.526982097,0.015992652,0.460415849,0.066141636,0.033479862,0.467691865,0.404065042,0.251270707,0.012153642,0.020133702,0.146382574,0.000441744,0.044575589,0,0.008863176,0.083874216,0.132073894,0.010427638,0.664399573,0.0013944,0.397328977,0.121783452,0.215955901,0.002141084,0.310041315,0.46843946,0.148373034,0.206246549,0.19139061,0.797658991,0.236070467,0.002382706,0.008080488,0.65760466,0.228124267,0.178841443,0.50588439,0.840131103,0.659793829,0.319113102,0.133815566,0.153688842,0.011141736,0,0.173261154,0.108629533,0.00862894,0.210550822,0.601115442,0.287771951,0.781615125,0.009946865,0.001856439,0.109119581,0.000324018,0.106783486,0.338096581,0.376017037,0.257269858,0.273306524,0.09157329,0.892681463,0.282783392,0.603908387,0.144934376,0.04944174,0.104127779,0.002149058,0.174677262,0.000417988,0.949300089,0.327864866,0.05194717,0,0,0.004569478,0.130094956,0.500378517,0.056865832,0.147539475,0.045785775,0.154571419
0.907822092,0.813779055,0.285481072,0.029389395,0.392009063,0.030835656,0,0.492424969,0.000431228,0.416324671,0.125678485,0.820746307,0.107568639,0.130131114,0,0.054012372,0.088422271,0.035053285,0.099390711,0.000719134,0.104765236,0,0.18609483,0.44533186,0.02863039,0.369679888,0.194606931,0.002337974,0.981208522,0.051600746,0.027829156,0.857863618,0.037175677,0.040327197,0.024724673,0.967173457,0.000302176,0.796814373,0.000129012,0.140917457,0.826474173,0.855858928,0,0.32419535,0.008887118,0.005246443,0.861904292,0.989985958,0.678244081,0.000352945,0.251884878,0.317988424,0.646251466,0.047556386,0.512792673,0,0.138796178,0.385975555,0.025178648,0.569176018,0.720045207,0.142168687,0.004435954,0.051176924,0.854217634,0.018450328,0,0.956916903,0.3143111,0.408567136,0.002071466,0.732263989,0.963164719,0.067071926,0.308237384,0.905103161,0,0,0.278688259,0.594066652,0.919153393,0.127033785,0.49091143,0.088636988,0.058494355,0.001649236,0.685726798,0.019216055,0.001624638,0.156341156,0.674898831,0.01817858,0.009155117,0.051284029,0,0.872377162,0.03204006,0,0.000736182,0.015813124,0.054563528,0.010877678,0.253987153,0.079084186,0,0,0,0.729977009,0.507245511,0.615133187,0.258477699,0.256097221,0.009405676,0.152228171,0.000299545,0.369364088,0.104130031,0,0.002333017,0.006141342,0.073928865,0.310205458,0.00066137,0.391250949,0.011384188,0.526185703,0.010964715,0.012278207,0.54493204,0.571651053,0.452233334,0.644417947,0.412768743,0.053080578,0.00282923,0.013571753,0,0,0.211207188,0.051306231,0.083688893,0.050498954,0.051491115,0.177711547,0
0.265786919,0.211826923,0.038739257,0.00629495,0.060357095,0.018671024,0.492424969,0,0,0.056714884,0.034793143,0.312947324,0.011025611,0.012430365,0,0.010564851,0.016480596,0.033706398,0.008400043,0,0.258885003,0,0.020314524,0.058444341,0.037158346,0.086775452,0.018830996,0.000169475,0.405971902,0.097771736,0.00383676,0.81643048,0.004057757,0.015326892,0.007253246,0.488324234,0,0.432143942,0,0.016153481,0.19521846,0.688617649,0,0.037878571,0.001368048,0.000336549,0.283058582,0.412003309,0.525399666,0,0.027293084,0.199516232,0.136232682,0.012368487,0.306475435,0,0.059934598,0.325049386,0.093968008,0.369722518,0.138974841,0.01179137,0.000650675,0.008656677,0.221226633,0.048433253,0,0.669765662,0.277232301,0.166035371,0.000198525,0.866558733,0.616821506,0.005143415,0.454498722,0.277788704,0,0,0.029717577,0.706789636,0.364257387,0.145525267,0.567569309,0.013179023,0.003995615,0.00755596,0.304810787,0.001902199,0.00035561,0.46178127,0.289266305,0.001304095,0.002941095,0.004763683,0,0.561341097,0.055672042,0,0,0.002392084,0.059808878,0.002357972,0.049389241,0.006077464,0.000178532,0,0,0.309976593,0.090388693,0.903162254,0.505650053,0.118000474,0.037052646,0.094565925,0,0.744956212,0.406317188,0,0.000116283,0.000667784,0.010071957,0.482022591,0,0.787023774,0.010586331,0.41840864,0.021703961,0.071216126,0.082196347,0.112649408,0.725687447,0.199066903,0.263595557,0.041523456,0.009532138,0.117508938,0,0,0.830749298,0.236720931,0.155602528,0.30756631,0.003731771,0.681923779,0
0.000836903,0.003541103,0.056563163,0.272444198,0.032309795,0.056273029,0.000431228,0,0,0.022576716,0.106466546,0,0.180867235,0.139952463,0.335539665,0.237473741,0.189860141,0.019762425,0.173827334,0.972724448,0.000571003,0.223502684,0.096103966,0.015874533,0.00981086,0.039710855,0.077946904,0.852721302,0.000884387,0.002530488,0.395308376,0.00010893,0.384940832,0.118489885,0.196392471,0.000169944,0.87013074,0,0.533091582,0.142126875,0.001396681,0,0.027382443,0.034860403,0.476863944,0.783761322,0.000186937,0.000553687,0,0.620250202,0.055811446,0.012801216,0.009392216,0.187679954,0.006928479,0.336168678,0.054182074,0.004799247,0.000320188,0,0.003149824,0.105811824,0.531621609,0.271944416,0.000697254,0.001345483,0.641296518,0.000241958,0.005652523,0.020228138,0.751628098,0,0.000151727,0.240356536,0,0.001786053,0.045162849,0.770592944,0.043087237,0.000541366,0.000172732,0.006640441,0,0.213195814,0.248113751,0.000323394,0,0.516426093,0.344392122,0.000147552,0.006861605,0.538388845,0.202064299,0.32225636,0.45748513,0,0.004119217,0.012876502,0.787867342,0.436169423,0.012109769,0.330383367,0.072621284,0.204866441,0.001538758,0.83513259,0.023398709,0.005499382,0.018580825,0,0.000453261,0.029381639,0.000398402,0.025963231,0.685861822,0,0,0.197460144,0.900223579,0.642878627,0.247647203,0.000875888,0.523523246,0.000135155,0.02710439,0.003221513,0.003777273,0,0.009405324,0.014008676,0,0.010740904,0,0.027648465,0.000871661,0,0.114583114,0.003013374,0,0,0.001993799,0,0.290522126,0,0.08679664
